timestamp,test.test_val,navigator_pt1.q_w,navigator_pt1.q_x,navigator_pt1.q_y,navigator_pt1.q_z,navigator_pt1.altitude,navigator_pt1.norm,navigator_pt2.vel_x,navigator_pt2.vel_y,navigator_pt2.vel_z,navigator_pt2.rate_x,navigator_pt2.rate_y,navigator_pt2.rate_z,controller.command,controller.canard_coeff,controller.body_coeff,controller.roll_angle_target,controller.roll_rate_target,board_imu.accel_x,board_imu.accel_y,board_imu.accel_z,board_imu.gyro_x,board_imu.gyro_y,board_imu.gyro_z,board_mag_baro.mag_x,board_mag_baro.mag_y,board_mag_baro.mag_z,board_mag_baro.baro,board_mag_baro.temp,movella_pt1.accel_x,movella_pt1.accel_y,movella_pt1.accel_z,movella_pt1.gyro_x,movella_pt1.gyro_y,movella_pt1.gyro_z,movella_pt2.mag_x,movella_pt2.mag_y,movella_pt2.mag_z,movella_pt2.baro,movella_pt3.q_w,movella_pt3.q_x,movella_pt3.q_y,movella_pt3.q_z,ad_breakout.accel_x,ad_breakout.accel_y,ad_breakout.accel_z,ad_breakout.gyro,servo_motor.angle,servo_motor.curr,servo_motor.temp
40400,,,,,,,,,,,,,,,,,,,9.488389015197754,8.511783599853516,2.9585390090942383,16.947845458984375,-0.06352998316287994,0.12950342893600464,,,,,,,,,,,,,,,,,,,,,,,,,,
40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.289221286773682,6.9895148277282715,-5.043332576751709,129.88641357421875,,,
40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
40400,,,,,,,,,,,,,,,,,,,,,,,,,-0.6690000295639038,0.13500000536441803,-0.5475000143051147,97024.0,0.0,,,,,,,,,,,,,,,,,,,,,
40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
41400,,,,,,,,,,,,,,,,,,,9.880946159362793,6.539424419403076,5.869205474853516,17.128662109375,-0.04886921867728233,0.17104226350784302,,,,,,,,,,,,,,,,,,,,,,,,,,
41400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.828062057495117,9.045562744140625,2.3594844341278076,131.23545837402344,,,
41400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
41400,,,,,,,,,,,,,,,,,,,,,,,,,0.4410000145435333,0.23250000178813934,-0.5130000114440918,97031.0,0.0,,,,,,,,,,,,,,,,,,,,,
41400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
41400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
42400,,,,,,,,,,,,,,,,,,,9.134130477905273,10.263928413391113,0.10532016307115555,16.87209701538086,-0.04153883457183838,0.11239920556545258,,,,,,,,,,,,,,,,,,,,,,,,,,
42400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11130142211914,17.186044692993164,-15.014901161193848,130.2281494140625,,,
42400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
42400,,,,,,,,,,,,,,,,,,,,,,,,,-0.29100000858306885,-0.0794999971985817,-0.4169999957084656,97027.0,0.0,,,,,,,,,,,,,,,,,,,,,
42400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
42400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
43400,,,,,,,,,,,,,,,,,,,8.483059883117676,6.644744873046875,4.394722938537598,17.21173858642578,-0.1319468915462494,0.1612684279680252,,,,,,,,,,,,,,,,,,,,,,,,,,
43400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.742125511169434,12.017152786254883,-2.369947910308838,132.20144653320312,,,
43400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
43400,,,,,,,,,,,,,,,,,,,,,,,,,-0.42750000953674316,0.14249999821186066,-0.5879999995231628,97033.0,0.0,,,,,,,,,,,,,,,,,,,,,
43400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
43400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
44400,,,,,,,,,,,,,,,,,,,9.660731315612793,10.551165580749512,-0.10532016307115555,16.901418685913086,-0.03420845419168472,0.13927727937698364,,,,,,,,,,,,,,,,,,,,,,,,,,
44400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.000706672668457,13.241364479064941,14.10459041595459,132.4673309326172,,,
44400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
44400,,,,,,,,,,,,,,,,,,,,,,,,,-0.640500009059906,-0.0044999998062849045,-0.46950000524520874,97024.0,0.0,,,,,,,,,,,,,,,,,,,,,
44400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
44400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
45400,,,,,,,,,,,,,,,,,,,9.469240188598633,7.563902378082275,5.524521350860596,16.935626983642578,-0.04398229718208313,0.17348572611808777,,,,,,,,,,,,,,,,,,,,,,,,,,
45400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.549304008483887,5.404317855834961,1.7316837310791016,130.26138305664062,,,
45400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
45400,,,,,,,,,,,,,,,,,,,,,,,,,-0.35249999165534973,-0.2084999978542328,-0.3869999945163727,97030.0,0.0,,,,,,,,,,,,,,,,,,,,,
45400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
45400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
46400,,,,,,,,,,,,,,,,,,,10.292652130126953,9.632007598876953,3.9159951210021973,17.346128463745117,-0.04642575979232788,0.2272418737411499,,,,,,,,,,,,,,,,,,,,,,,,,,
46400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.689058303833008,5.796693325042725,2.354252815246582,132.59474182128906,,,
46400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
46400,,,,,,,,,,,,,,,,,,,,,,,,,0.4754999876022339,0.006000000052154064,-0.29249998927116394,97030.0,0.0,,,,,,,,,,,,,,,,,,,,,
46400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
46400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
47400,,,,,,,,,,,,,,,,,,,9.478814125061035,8.454336166381836,3.8872714042663574,17.030921936035156,-0.024434609338641167,0.0806342139840126,,,,,,,,,,,,,,,,,,,,,,,,,,
47400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.106841087341309,10.87664794921875,-5.163661003112793,130.98704528808594,,,
47400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
47400,,,,,,,,,,,,,,,,,,,,,,,,,-0.5625,0.2070000022649765,-0.5954999923706055,97028.0,0.0,,,,,,,,,,,,,,,,,,,,,
47400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
47400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
48400,,,,,,,,,,,,,,,,,,,9.794775009155273,8.023481369018555,5.237284183502197,17.10422706604004,-0.07330382615327835,0.08796459436416626,,,,,,,,,,,,,,,,,,,,,,,,,,
48400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.006689071655273,15.26078987121582,-0.4342288374900818,130.6776885986328,,,
48400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
48400,,,,,,,,,,,,,,,,,,,,,,,,,-0.6464999914169312,-0.13349999487400055,-0.4650000035762787,97028.0,0.0,,,,,,,,,,,,,,,,,,,,,
48400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
48400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
49400,,,,,,,,,,,,,,,,,,,10.043713569641113,10.733081817626953,1.3787366151809692,17.11400032043457,0.0757472887635231,0.11728612333536148,,,,,,,,,,,,,,,,,,,,,,,,,,
49400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.589656829833984,14.779476165771484,1.4020882844924927,132.30157470703125,,,
49400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
49400,,,,,,,,,,,,,,,,,,,,,,,,,-0.32249999046325684,-0.20250000059604645,-0.3779999911785126,97033.0,0.0,,,,,,,,,,,,,,,,,,,,,
49400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
49400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
50400,,,,,,,,,,,,,,,,,,,10.493718147277832,8.483059883117676,4.854301929473877,17.08223533630371,0.012217304669320583,0.0659734457731247,,,,,,,,,,,,,,,,,,,,,,,,,,
50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.514161109924316,11.394583702087402,1.4020882844924927,131.46981811523438,,,
50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
50400,,,,,,,,,,,,,,,,,,,,,,,,,-0.3179999887943268,0.06750000268220901,-0.5205000042915344,97030.0,0.0,,,,,,,,,,,,,,,,,,,,,
50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
51400,,,,,,,,,,,,,,,,,,,9.900094985961914,8.320292472839355,5.313880920410156,17.153095245361328,-0.0757472887635231,0.15393804013729095,,,,,,,,,,,,,,,,,,,,,,,,,,
51400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44542121887207,6.073972225189209,-1.9932674169540405,131.7510528564453,,,
51400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
51400,,,,,,,,,,,,,,,,,,,,,,,,,-0.5684999823570251,0.1185000017285347,-0.527999997138977,97035.0,0.0,,,,,,,,,,,,,,,,,,,,,
51400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
51400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
52400,,,,,,,,,,,,,,,,,,,10.187332153320312,10.034138679504395,2.5181093215942383,16.867210388183594,-0.02687807008624077,0.15393804013729095,,,,,,,,,,,,,,,,,,,,,,,,,,
52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77199363708496,19.053752899169922,2.914041757583618,130.31507873535156,,,
52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
52400,,,,,,,,,,,,,,,,,,,,,,,,,0.4154999852180481,0.1589999943971634,-0.5429999828338623,97029.0,0.0,,,,,,,,,,,,,,,,,,,,,
52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
53400,,,,,,,,,,,,,,,,,,,8.846893310546875,7.5351786613464355,4.222381114959717,17.099340438842773,-0.1368338167667389,0.1563815027475357,,,,,,,,,,,,,,,,,,,,,,,,,,
53400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.408799171447754,2.715238332748413,-0.5283989906311035,131.85118103027344,,,
53400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
53400,,,,,,,,,,,,,,,,,,,,,,,,,-0.28349998593330383,-0.10050000250339508,-0.4169999957084656,97032.0,0.0,,,,,,,,,,,,,,,,,,,,,
53400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
53400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
54400,,,,,,,,,,,,,,,,,,,9.172428131103516,8.205397605895996,3.600034475326538,17.197078704833984,-0.09040805697441101,0.18814648687839508,,,,,,,,,,,,,,,,,,,,,,,,,,
54400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.795192718505859,4.065009593963623,5.430476665496826,131.9832763671875,,,
54400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
54400,,,,,,,,,,,,,,,,,,,,,,,,,-0.4620000123977661,0.18150000274181366,-0.5910000205039978,97044.0,0.0,,,,,,,,,,,,,,,,,,,,,
54400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
54400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
55400,,,,,,,,,,,,,,,,,,,9.459665298461914,7.851139068603516,4.567065238952637,16.91119384765625,-0.0708603709936142,0.11484266817569733,,,,,,,,,,,,,,,,,,,,,,,,,,
55400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.710713386535645,14.99920654296875,3.0448336601257324,130.33126831054688,,,
55400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
55400,,,,,,,,,,,,,,,,,,,,,,,,,-0.6690000295639038,0.035999998450279236,-0.5235000252723694,97040.0,0.0,,,,,,,,,,,,,,,,,,,,,
55400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
55400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
56400,,,,,,,,,,,,,,,,,,,9.316046714782715,8.856468200683594,4.097911834716797,17.19219207763672,-0.0708603709936142,0.11972958594560623,,,,,,,,,,,,,,,,,,,,,,,,,,
56400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.372177600860596,11.044061660766602,-2.636763095855713,132.83761596679688,,,
56400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
56400,,,,,,,,,,,,,,,,,,,,,,,,,-0.44850000739097595,-0.25949999690055847,-0.39899998903274536,97039.0,0.0,,,,,,,,,,,,,,,,,,,,,
56400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
56400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
57400,,,,,,,,,,,,,,,,,,,9.900094985961914,9.411792755126953,2.0681049823760986,16.96006202697754,-0.07819075137376785,0.10751228034496307,,,,,,,,,,,,,,,,,,,,,,,,,,
57400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96856689453125,5.969338893890381,-7.59115743637085,131.37777709960938,,,
57400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
57400,,,,,,,,,,,,,,,,,,,,,,,,,0.4154999852180481,0.0494999997317791,-0.2370000034570694,97040.0,0.0,,,,,,,,,,,,,,,,,,,,,
57400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
57400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
58400,,,,,,,,,,,,,,,,,,,9.067108154296875,7.3915605545043945,4.911749362945557,17.045583724975586,-0.02687807008624077,0.18081611394882202,,,,,,,,,,,,,,,,,,,,,,,,,,
58400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.847509384155273,9.704752922058105,0.15171851217746735,129.58558654785156,,,
58400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
58400,,,,,,,,,,,,,,,,,,,,,,,,,-0.4934999942779541,0.17100000381469727,-0.5730000138282776,97040.0,0.0,,,,,,,,,,,,,,,,,,,,,
58400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
58400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
59400,,,,,,,,,,,,,,,,,,,9.976691246032715,6.663893699645996,4.988345623016357,-15.518420219421387,0.08307766914367676,-0.24434609711170197,,,,,,,,,,,,,,,,,,,,,,,,,,
59400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.142712593078613,9.657668113708496,5.247367858886719,-128.38780212402344,,,
59400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
59400,,,,,,,,,,,,,,,,,,,,,,,,,-0.6884999871253967,0.012000000104308128,-0.47850000858306885,97038.0,0.0,,,,,,,,,,,,,,,,,,,,,
59400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
59400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
60400,,,,,,,,,,,,,,,,,,,9.947967529296875,6.759639263153076,3.647907257080078,-14.941763877868652,0.036651913076639175,-0.0806342139840126,,,,,,,,,,,,,,,,,,,,,,,,,,
60400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.517163276672363,7.198781967163086,2.4274961948394775,-123.92903137207031,,,
60400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
60400,,,,,,,,,,,,,,,,,,,,,,,,,-0.2460000067949295,-0.08100000023841858,-0.3944999873638153,97036.0,0.0,,,,,,,,,,,,,,,,,,,,,
60400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
60400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
61400,,,,,,,,,,,,,,,,,,,7.286240100860596,7.477731227874756,-2.3649163246154785,-15.176336288452148,0.01710422709584236,-0.12461651116609573,,,,,,,,,,,,,,,,,,,,,,,,,,
61400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.145692825317383,4.436458587646484,-3.5366108417510986,-125.1574935913086,,,
61400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
61400,,,,,,,,,,,,,,,,,,,,,,,,,-0.6644999980926514,0.1469999998807907,-0.5429999828338623,97039.0,0.0,,,,,,,,,,,,,,,,,,,,,
61400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
61400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
62400,,,,,,,,,,,,,,,,,,,10.043713569641113,6.137292861938477,7.171345233917236,-15.696793556213379,-0.10262536257505417,0.024434609338641167,,,,,,,,,,,,,,,,,,,,,,,,,,
62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.504470348358154,5.032869338989258,1.679366946220398,-129.9401092529297,,,
62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
62400,,,,,,,,,,,,,,,,,,,,,,,,,0.3540000021457672,0.21150000393390656,-0.2955000102519989,97040.0,0.0,,,,,,,,,,,,,,,,,,,,,
62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
63400,,,,,,,,,,,,,,,,,,,7.812840938568115,4.5000433921813965,1.8095918893814087,-14.956424713134766,0.23457224667072296,-0.15882496535778046,,,,,,,,,,,,,,,,,,,,,,,,,,
63400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973069667816162,11.4102783203125,-7.502218723297119,-125.2947006225586,,,
63400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
63400,,,,,,,,,,,,,,,,,,,,,,,,,0.6014999747276306,-0.1770000010728836,-0.5460000038146973,97041.0,0.0,,,,,,,,,,,,,,,,,,,,,
63400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
63400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
64401,,,,,,,,,,,,,,,,,,,9.507537841796875,5.984099864959717,0.7372411489486694,-15.388916969299316,0.04642575979232788,-0.012217304669320583,,,,,,,,,,,,,,,,,,,,,,,,,,
64401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.254829406738281,8.470078468322754,3.2070155143737793,-126.58451843261719,,,
64401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
64401,,,,,,,,,,,,,,,,,,,,,,,,,0.3840000033378601,0.24150000512599945,-0.43050000071525574,97042.0,0.0,,,,,,,,,,,,,,,,,,,,,
64401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
64401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
65401,,,,,,,,,,,,,,,,,,,9.880946159362793,5.198986053466797,4.816003799438477,-15.225205421447754,0.0757472887635231,-0.17592918872833252,,,,,,,,,,,,,,,,,,,,,,,,,,
65401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70998477935791,7.549304008483887,-2.9192733764648438,-127.3242416381836,,,
65401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
65401,,,,,,,,,,,,,,,,,,,,,,,,,-0.41100001335144043,0.06449999660253525,-0.5759999752044678,97045.0,0.0,,,,,,,,,,,,,,,,,,,,,
65401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
65401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
66401,,,,,,,,,,,,,,,,,,,9.335195541381836,5.112814903259277,4.959621906280518,-15.503759384155273,0.04886921867728233,-0.20036379992961884,,,,,,,,,,,,,,,,,,,,,,,,,,
66401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.487252235412598,3.7563412189483643,-3.0448336601257324,-128.154296875,,,
66401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
66401,,,,,,,,,,,,,,,,,,,,,,,,,-0.6000000238418579,-0.11400000005960464,-0.44699999690055847,97043.0,0.0,,,,,,,,,,,,,,,,,,,,,
66401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
66401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
67401,,,,,,,,,,,,,,,,,,,9.708603858947754,7.870288372039795,1.9915084838867188,-15.308282852172852,0.0659734457731247,-0.0806342139840126,,,,,,,,,,,,,,,,,,,,,,,,,,
67401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.434957504272461,7.52314567565918,0.6539590954780579,-127.16402435302734,,,
67401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
67401,,,,,,,,,,,,,,,,,,,,,,,,,-0.296999990940094,-0.050999999046325684,-0.4860000014305115,97044.0,0.0,,,,,,,,,,,,,,,,,,,,,
67401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,
67401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
68401,,,,,,,,,,,,,,,,,,,9.785200119018555,7.085174560546875,3.236201286315918,-15.14212703704834,0.15393804013729095,-0.0757472887635231,,,,,,,,,,,,,,,,,,,,,,,,,,
68401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2481184005737305,8.302664756774902,1.5014901161193848,-125.15451049804688,,,
68401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
